adm3_en,month,NO2,date
City of Makati,2021-01,1.0977606213105273E-4,2021-01-01T00:00:00
City of Malabon,2021-01,9.250362679733295E-5,2021-01-01T00:00:00
City of Mandaluyong,2021-01,1.0730880199814043E-4,2021-01-01T00:00:00
City of Manila,2021-01,1.1711213061893285E-4,2021-01-01T00:00:00
City of Marikina,2021-01,7.829340012283348E-5,2021-01-01T00:00:00
City of Muntinlupa,2021-01,7.233027416252925E-5,2021-01-01T00:00:00
City of Navotas,2021-01,9.011359870555412E-5,2021-01-01T00:00:00
Pasay City,2021-01,1.1388767061860293E-4,2021-01-01T00:00:00
City of Pasig,2021-01,9.261524256842704E-5,2021-01-01T00:00:00
Quezon City,2021-01,8.106361119785838E-5,2021-01-01T00:00:00
City of San Juan,2021-01,1.1111833678015223E-4,2021-01-01T00:00:00
City of Taguig,2021-01,9.155962970576095E-5,2021-01-01T00:00:00
City of Valenzuela,2021-01,8.398404894219435E-5,2021-01-01T00:00:00
City of Baguio,2021-01,4.757415248691675E-5,2021-01-01T00:00:00
City of Butuan,2021-01,3.272363484413978E-5,2021-01-01T00:00:00
City of Cotabato,2021-01,3.6126773772308785E-5,2021-01-01T00:00:00
City of Angeles,2021-01,5.7746422538792095E-5,2021-01-01T00:00:00
City of Olongapo,2021-01,5.0711699404339866E-5,2021-01-01T00:00:00
Ormoc City,2021-01,3.5121121799857877E-5,2021-01-01T00:00:00
City of Tacloban,2021-01,3.5365431562726776E-5,2021-01-01T00:00:00
City of Zamboanga,2021-01,3.358023043466595E-5,2021-01-01T00:00:00
City of Isabela,2021-01,3.469098173638011E-5,2021-01-01T00:00:00
Pateros,2021-01,9.496919224235443E-5,2021-01-01T00:00:00
City of Puerto Princesa,2021-01,3.313946739290799E-5,2021-01-01T00:00:00
City of Lucena,2021-01,4.38260412164406E-5,2021-01-01T00:00:00
City of Bacolod,2021-01,4.305409320425333E-5,2021-01-01T00:00:00
City of Iloilo,2021-01,4.0620518717605274E-5,2021-01-01T00:00:00
City of Cebu,2021-01,3.9485628836088384E-5,2021-01-01T00:00:00
City of Lapu-Lapu,2021-01,4.1085493444332294E-5,2021-01-01T00:00:00
City of Mandaue,2021-01,4.4825917831183626E-5,2021-01-01T00:00:00
City of Cagayan De Oro,2021-02,3.899278305803452E-5,2021-02-01T00:00:00
City of Iligan,2021-02,3.838605600322505E-5,2021-02-01T00:00:00
City of Davao,2021-02,3.6277629517995036E-5,2021-02-01T00:00:00
City of General Santos,2021-02,3.3043020838654514E-5,2021-02-01T00:00:00
City of Caloocan,2021-02,8.220929230715457E-5,2021-02-01T00:00:00
City of Makati,2021-02,1.0053234513698058E-4,2021-02-01T00:00:00
City of Malabon,2021-02,1.0850153324373733E-4,2021-02-01T00:00:00
City of Mandaluyong,2021-02,1.0662217761724491E-4,2021-02-01T00:00:00
City of Manila,2021-02,1.1635042587452921E-4,2021-02-01T00:00:00
City of Marikina,2021-02,7.753209408275599E-5,2021-02-01T00:00:00
City of Muntinlupa,2021-02,6.979653104485274E-5,2021-02-01T00:00:00
City of Navotas,2021-02,1.0248036665850074E-4,2021-02-01T00:00:00
Pasay City,2021-02,1.00864362824645E-4,2021-02-01T00:00:00
City of Pasig,2021-02,8.56005549978391E-5,2021-02-01T00:00:00
Quezon City,2021-02,8.650690569857851E-5,2021-02-01T00:00:00
City of San Juan,2021-02,1.1305756388487969E-4,2021-02-01T00:00:00
City of Taguig,2021-02,8.170778950039633E-5,2021-02-01T00:00:00
City of Valenzuela,2021-02,9.700820796865562E-5,2021-02-01T00:00:00
City of Baguio,2021-02,5.287234633862315E-5,2021-02-01T00:00:00
City of Butuan,2021-02,3.480695463674639E-5,2021-02-01T00:00:00
City of Cotabato,2021-02,3.6671652718878264E-5,2021-02-01T00:00:00
City of Angeles,2021-02,6.058382944280137E-5,2021-02-01T00:00:00
City of Olongapo,2021-02,5.141947154327375E-5,2021-02-01T00:00:00
Ormoc City,2021-02,3.755594608757061E-5,2021-02-01T00:00:00
City of Tacloban,2021-02,3.711032389930694E-5,2021-02-01T00:00:00
City of Zamboanga,2021-02,3.2853500353776E-5,2021-02-01T00:00:00
City of Isabela,2021-02,3.454708927216704E-5,2021-02-01T00:00:00
Pateros,2021-02,8.590540555024187E-5,2021-02-01T00:00:00
City of Puerto Princesa,2021-02,3.573409755022981E-5,2021-02-01T00:00:00
City of Lucena,2021-02,4.985440378785275E-5,2021-02-01T00:00:00
City of Bacolod,2021-02,4.4107338728505934E-5,2021-02-01T00:00:00
City of Iloilo,2021-02,4.350583228789502E-5,2021-02-01T00:00:00
City of Cebu,2021-02,4.261112720922759E-5,2021-02-01T00:00:00
City of Lapu-Lapu,2021-02,4.311979308100691E-5,2021-02-01T00:00:00
City of Mandaue,2021-02,4.443180383589117E-5,2021-02-01T00:00:00
City of Cagayan De Oro,2021-03,4.360256910033276E-5,2021-03-01T00:00:00
City of Iligan,2021-03,4.2117769357650663E-5,2021-03-01T00:00:00
City of Davao,2021-03,3.66968203546418E-5,2021-03-01T00:00:00
City of General Santos,2021-03,3.576604269331152E-5,2021-03-01T00:00:00
City of Caloocan,2021-03,8.487889937388984E-5,2021-03-01T00:00:00
City of Makati,2021-03,9.182014575960977E-5,2021-03-01T00:00:00
City of Malabon,2021-03,1.058569497280046E-4,2021-03-01T00:00:00
City of Mandaluyong,2021-03,9.838436992355079E-5,2021-03-01T00:00:00
City of Manila,2021-03,1.1459094599164426E-4,2021-03-01T00:00:00
City of Marikina,2021-03,8.126671924241938E-5,2021-03-01T00:00:00
City of Muntinlupa,2021-03,6.346676926210633E-5,2021-03-01T00:00:00
City of Navotas,2021-03,1.0150768910855992E-4,2021-03-01T00:00:00
Pasay City,2021-03,9.391048390126238E-5,2021-03-01T00:00:00
City of Pasig,2021-03,8.207376659062694E-5,2021-03-01T00:00:00
Quezon City,2021-03,9.070074450970236E-5,2021-03-01T00:00:00
City of San Juan,2021-03,1.0513076464200476E-4,2021-03-01T00:00:00
City of Taguig,2021-03,7.417172915506486E-5,2021-03-01T00:00:00
City of Valenzuela,2021-03,9.435067588358149E-5,2021-03-01T00:00:00
City of Baguio,2021-03,6.0599131321686876E-5,2021-03-01T00:00:00
City of Butuan,2021-03,3.6780330341146985E-5,2021-03-01T00:00:00
City of Cotabato,2021-03,3.673711330868738E-5,2021-03-01T00:00:00
City of Angeles,2021-03,6.637041015900035E-5,2021-03-01T00:00:00
City of Olongapo,2021-03,5.65529815022038E-5,2021-03-01T00:00:00
Ormoc City,2021-03,3.941525486691546E-5,2021-03-01T00:00:00
City of Tacloban,2021-03,4.060729890833148E-5,2021-03-01T00:00:00
City of Zamboanga,2021-03,3.542956657301179E-5,2021-03-01T00:00:00
City of Isabela,2021-03,3.552761310397957E-5,2021-03-01T00:00:00
Pateros,2021-03,7.606974094729467E-5,2021-03-01T00:00:00
City of Puerto Princesa,2021-03,3.889139142687466E-5,2021-03-01T00:00:00
City of Lucena,2021-03,5.272293201882579E-5,2021-03-01T00:00:00
City of Bacolod,2021-03,4.89678821551391E-5,2021-03-01T00:00:00
City of Iloilo,2021-03,4.596704737368029E-5,2021-03-01T00:00:00
City of Cebu,2021-03,4.365353162418194E-5,2021-03-01T00:00:00
City of Lapu-Lapu,2021-03,4.614282761959975E-5,2021-03-01T00:00:00
City of Mandaue,2021-03,4.903365032357136E-5,2021-03-01T00:00:00
City of Cagayan De Oro,2021-04,4.555595729277787E-5,2021-04-01T00:00:00
City of Iligan,2021-04,4.5512079998744636E-5,2021-04-01T00:00:00
City of Davao,2021-04,4.2836650643246984E-5,2021-04-01T00:00:00
City of General Santos,2021-04,3.907662762779382E-5,2021-04-01T00:00:00
City of Caloocan,2021-04,9.362951487362478E-5,2021-04-01T00:00:00
City of Makati,2021-04,1.1251862430418177E-4,2021-04-01T00:00:00
City of Malabon,2021-04,1.0369804227831145E-4,2021-04-01T00:00:00
City of Mandaluyong,2021-04,1.2136413260814869E-4,2021-04-01T00:00:00
City of Manila,2021-04,1.234454143078272E-4,2021-04-01T00:00:00
City of Marikina,2021-04,1.0004913962346239E-4,2021-04-01T00:00:00
City of Muntinlupa,2021-04,7.847463015282506E-5,2021-04-01T00:00:00
City of Navotas,2021-04,1.0150886132083816E-4,2021-04-01T00:00:00
Pasay City,2021-04,1.0709974128551233E-4,2021-04-01T00:00:00
City of Pasig,2021-04,1.091829120465863E-4,2021-04-01T00:00:00
Quezon City,2021-04,1.0671380823424764E-4,2021-04-01T00:00:00
City of San Juan,2021-04,1.2558813714226376E-4,2021-04-01T00:00:00
City of Taguig,2021-04,9.720451556275576E-5,2021-04-01T00:00:00
City of Valenzuela,2021-04,9.653533484205936E-5,2021-04-01T00:00:00
City of Baguio,2021-04,6.865720908015883E-5,2021-04-01T00:00:00
City of Butuan,2021-04,4.356539730922173E-5,2021-04-01T00:00:00
City of Cotabato,2021-04,3.975397838096126E-5,2021-04-01T00:00:00
City of Angeles,2021-04,8.175765203896762E-5,2021-04-01T00:00:00
City of Olongapo,2021-04,7.220106165794526E-5,2021-04-01T00:00:00
Ormoc City,2021-04,4.8384704881023704E-5,2021-04-01T00:00:00
City of Tacloban,2021-04,4.9157737461285496E-5,2021-04-01T00:00:00
City of Zamboanga,2021-04,3.964912983932055E-5,2021-04-01T00:00:00
City of Isabela,2021-04,4.2768393669179186E-5,2021-04-01T00:00:00
Pateros,2021-04,1.0277757689760542E-4,2021-04-01T00:00:00
City of Puerto Princesa,2021-04,4.5225102994101835E-5,2021-04-01T00:00:00
City of Lucena,2021-04,6.213074830500551E-5,2021-04-01T00:00:00
City of Bacolod,2021-04,5.495055158471469E-5,2021-04-01T00:00:00
City of Iloilo,2021-04,5.378682699411775E-5,2021-04-01T00:00:00
City of Cebu,2021-04,5.5022201354028194E-5,2021-04-01T00:00:00
City of Lapu-Lapu,2021-04,5.2646609222915636E-5,2021-04-01T00:00:00
City of Mandaue,2021-04,5.727644406259467E-5,2021-04-01T00:00:00
City of Cagayan De Oro,2021-05,4.851382433814671E-5,2021-05-01T00:00:00
City of Iligan,2021-05,4.763561220578435E-5,2021-05-01T00:00:00
City of Davao,2021-05,4.262939833213095E-5,2021-05-01T00:00:00
City of General Santos,2021-05,3.886772390456313E-5,2021-05-01T00:00:00
City of Caloocan,2021-05,1.042257064662403E-4,2021-05-01T00:00:00
City of Makati,2021-05,9.702103335964982E-5,2021-05-01T00:00:00
City of Malabon,2021-05,1.1796879280454945E-4,2021-05-01T00:00:00
City of Mandaluyong,2021-05,1.0364186391536213E-4,2021-05-01T00:00:00
City of Manila,2021-05,1.2037678807152213E-4,2021-05-01T00:00:00
City of Marikina,2021-05,9.184493912616827E-5,2021-05-01T00:00:00
City of Muntinlupa,2021-05,7.15070787617833E-5,2021-05-01T00:00:00
City of Navotas,2021-05,1.1103108848084273E-4,2021-05-01T00:00:00
Pasay City,2021-05,9.925993657896817E-5,2021-05-01T00:00:00
City of Pasig,2021-05,9.121003907816182E-5,2021-05-01T00:00:00
Quezon City,2021-05,1.0525069149049834E-4,2021-05-01T00:00:00
City of San Juan,2021-05,1.0930456658356733E-4,2021-05-01T00:00:00
City of Taguig,2021-05,8.455259968139E-5,2021-05-01T00:00:00
City of Valenzuela,2021-05,1.1497375220801824E-4,2021-05-01T00:00:00
City of Baguio,2021-05,6.816180536216041E-5,2021-05-01T00:00:00
City of Butuan,2021-05,4.17470812326883E-5,2021-05-01T00:00:00
City of Cotabato,2021-05,4.48042210903087E-5,2021-05-01T00:00:00
City of Angeles,2021-05,8.405046865079863E-5,2021-05-01T00:00:00
City of Olongapo,2021-05,7.808491981990444E-5,2021-05-01T00:00:00
Ormoc City,2021-05,4.0248366530775123E-5,2021-05-01T00:00:00
City of Tacloban,2021-05,4.0983809438728504E-5,2021-05-01T00:00:00
City of Zamboanga,2021-05,3.9463653083873105E-5,2021-05-01T00:00:00
City of Isabela,2021-05,4.1590646702938555E-5,2021-05-01T00:00:00
Pateros,2021-05,8.894633592134377E-5,2021-05-01T00:00:00
City of Puerto Princesa,2021-05,4.3455244100932294E-5,2021-05-01T00:00:00
City of Lucena,2021-05,6.346812689490029E-5,2021-05-01T00:00:00
City of Bacolod,2021-05,5.2414337011813594E-5,2021-05-01T00:00:00
City of Iloilo,2021-05,5.664093817274457E-5,2021-05-01T00:00:00
City of Cebu,2021-05,5.4851315279894904E-5,2021-05-01T00:00:00
City of Lapu-Lapu,2021-05,5.213511963026769E-5,2021-05-01T00:00:00
City of Mandaue,2021-05,5.96990578961835E-5,2021-05-01T00:00:00
City of Cagayan De Oro,2021-06,4.7373826798853674E-5,2021-06-01T00:00:00
City of Iligan,2021-06,4.725768258835221E-5,2021-06-01T00:00:00
City of Davao,2021-06,4.422813483265422E-5,2021-06-01T00:00:00
City of General Santos,2021-06,4.277568555333439E-5,2021-06-01T00:00:00
City of Caloocan,2021-06,1.1021692408863895E-4,2021-06-01T00:00:00
City of Makati,2021-06,1.2395337428943183E-4,2021-06-01T00:00:00
City of Malabon,2021-06,1.063286891436455E-4,2021-06-01T00:00:00
City of Mandaluyong,2021-06,1.3635980468240503E-4,2021-06-01T00:00:00
City of Manila,2021-06,1.2141658208937361E-4,2021-06-01T00:00:00
City of Marikina,2021-06,1.3293528242053738E-4,2021-06-01T00:00:00
City of Muntinlupa,2021-06,8.935551765362683E-5,2021-06-01T00:00:00
City of Navotas,2021-06,9.826250868669514E-5,2021-06-01T00:00:00
Pasay City,2021-06,1.0951449539528871E-4,2021-06-01T00:00:00
City of Pasig,2021-06,1.3505297446216166E-4,2021-06-01T00:00:00
Quezon City,2021-06,1.2737163713204882E-4,2021-06-01T00:00:00
City of San Juan,2021-06,1.3993716313880224E-4,2021-06-01T00:00:00
City of Taguig,2021-06,1.1992199590394298E-4,2021-06-01T00:00:00
City of Valenzuela,2021-06,1.0924548441938322E-4,2021-06-01T00:00:00
City of Baguio,2021-06,6.469098681268875E-5,2021-06-01T00:00:00
City of Butuan,2021-06,4.2328806428744744E-5,2021-06-01T00:00:00
City of Cotabato,2021-06,4.613720201885665E-5,2021-06-01T00:00:00
City of Angeles,2021-06,7.338652117609876E-5,2021-06-01T00:00:00
City of Olongapo,2021-06,6.228101047166456E-5,2021-06-01T00:00:00
Ormoc City,2021-06,4.463441928483408E-5,2021-06-01T00:00:00
City of Tacloban,2021-06,4.6464365177078275E-5,2021-06-01T00:00:00
City of Zamboanga,2021-06,3.996532988742068E-5,2021-06-01T00:00:00
City of Isabela,2021-06,4.201426843891674E-5,2021-06-01T00:00:00
Pateros,2021-06,1.274896565398987E-4,2021-06-01T00:00:00
City of Puerto Princesa,2021-06,4.1262875008174924E-5,2021-06-01T00:00:00
City of Lucena,2021-06,6.404299857723198E-5,2021-06-01T00:00:00
City of Bacolod,2021-06,5.762083798126654E-5,2021-06-01T00:00:00
City of Iloilo,2021-06,5.314768807370109E-5,2021-06-01T00:00:00
City of Cebu,2021-06,6.52257764886843E-5,2021-06-01T00:00:00
City of Lapu-Lapu,2021-06,5.808681720347458E-5,2021-06-01T00:00:00
City of Mandaue,2021-06,7.928935437168992E-5,2021-06-01T00:00:00
City of Cagayan De Oro,2021-07,4.898007563964879E-5,2021-07-01T00:00:00
City of Iligan,2021-07,4.845033876027074E-5,2021-07-01T00:00:00
City of Davao,2021-07,4.689897416609889E-5,2021-07-01T00:00:00
City of General Santos,2021-07,4.418034985605304E-5,2021-07-01T00:00:00
City of Caloocan,2021-07,7.988452981503342E-5,2021-07-01T00:00:00
City of Makati,2021-07,8.903590235028823E-5,2021-07-01T00:00:00
City of Malabon,2021-07,8.137576942907431E-5,2021-07-01T00:00:00
City of Mandaluyong,2021-07,9.409887813359976E-5,2021-07-01T00:00:00
City of Manila,2021-07,9.692751531998107E-5,2021-07-01T00:00:00
City of Marikina,2021-07,8.59851488650462E-5,2021-07-01T00:00:00
City of Muntinlupa,2021-07,7.159309441613571E-5,2021-07-01T00:00:00
City of Navotas,2021-07,8.080969221619446E-5,2021-07-01T00:00:00
Pasay City,2021-07,8.452007617993422E-5,2021-07-01T00:00:00
City of Pasig,2021-07,8.714107497916205E-5,2021-07-01T00:00:00
Quezon City,2021-07,8.401092066546459E-5,2021-07-01T00:00:00
City of San Juan,2021-07,9.292993752158833E-5,2021-07-01T00:00:00
City of Taguig,2021-07,8.188107050994799E-5,2021-07-01T00:00:00
City of Valenzuela,2021-07,7.889898310869152E-5,2021-07-01T00:00:00
City of Baguio,2021-07,5.821816757352246E-5,2021-07-01T00:00:00
City of Butuan,2021-07,4.5113848341244854E-5,2021-07-01T00:00:00
City of Cotabato,2021-07,4.859917552841921E-5,2021-07-01T00:00:00
City of Angeles,2021-07,6.351682765886945E-5,2021-07-01T00:00:00
City of Olongapo,2021-07,5.865002050159324E-5,2021-07-01T00:00:00
Ormoc City,2021-07,4.361907250679903E-5,2021-07-01T00:00:00
City of Tacloban,2021-07,4.4433678779909416E-5,2021-07-01T00:00:00
City of Zamboanga,2021-07,4.184574230119289E-5,2021-07-01T00:00:00
City of Isabela,2021-07,4.313379084242636E-5,2021-07-01T00:00:00
Pateros,2021-07,8.11435373541601E-5,2021-07-01T00:00:00
City of Puerto Princesa,2021-07,4.316296714541381E-5,2021-07-01T00:00:00
City of Lucena,2021-07,5.656199147939616E-5,2021-07-01T00:00:00
City of Bacolod,2021-07,4.836724378678633E-5,2021-07-01T00:00:00
City of Iloilo,2021-07,5.000065229687233E-5,2021-07-01T00:00:00
City of Cebu,2021-07,5.1971347321492694E-5,2021-07-01T00:00:00
City of Lapu-Lapu,2021-07,5.129436933723079E-5,2021-07-01T00:00:00
City of Mandaue,2021-07,5.8295491862021514E-5,2021-07-01T00:00:00
City of Cagayan De Oro,2021-08,4.899427390858327E-5,2021-08-01T00:00:00
City of Iligan,2021-08,4.87764011446384E-5,2021-08-01T00:00:00
City of Davao,2021-08,4.461324336241227E-5,2021-08-01T00:00:00
City of General Santos,2021-08,4.272974225320292E-5,2021-08-01T00:00:00
City of Caloocan,2021-08,9.068356014400473E-5,2021-08-01T00:00:00
City of Makati,2021-08,9.538082806086208E-5,2021-08-01T00:00:00
City of Malabon,2021-08,1.0400238412120138E-4,2021-08-01T00:00:00
City of Mandaluyong,2021-08,9.50227006266122E-5,2021-08-01T00:00:00
City of Manila,2021-08,1.0993291214582688E-4,2021-08-01T00:00:00
City of Marikina,2021-08,8.723209500315193E-5,2021-08-01T00:00:00
City of Muntinlupa,2021-08,7.397280352109535E-5,2021-08-01T00:00:00
City of Navotas,2021-08,9.889261972141682E-5,2021-08-01T00:00:00
Pasay City,2021-08,9.65434234987829E-5,2021-08-01T00:00:00
City of Pasig,2021-08,8.957977885107652E-5,2021-08-01T00:00:00
Quezon City,2021-08,9.389809717199781E-5,2021-08-01T00:00:00
City of San Juan,2021-08,9.7692696245331E-5,2021-08-01T00:00:00
City of Taguig,2021-08,8.476968435972345E-5,2021-08-01T00:00:00
City of Valenzuela,2021-08,9.71414951036005E-5,2021-08-01T00:00:00
City of Baguio,2021-08,5.792026187468379E-5,2021-08-01T00:00:00
City of Butuan,2021-08,4.230828154357454E-5,2021-08-01T00:00:00
City of Cotabato,2021-08,4.638485623196361E-5,2021-08-01T00:00:00
City of Angeles,2021-08,6.58440999167681E-5,2021-08-01T00:00:00
City of Olongapo,2021-08,5.9771897824896644E-5,2021-08-01T00:00:00
Ormoc City,2021-08,4.411144481303476E-5,2021-08-01T00:00:00
City of Tacloban,2021-08,4.447915064800503E-5,2021-08-01T00:00:00
City of Zamboanga,2021-08,4.0443622248887276E-5,2021-08-01T00:00:00
City of Isabela,2021-08,4.251795883646866E-5,2021-08-01T00:00:00
Pateros,2021-08,8.770390912460119E-5,2021-08-01T00:00:00
City of Puerto Princesa,2021-08,4.3230420481329156E-5,2021-08-01T00:00:00
City of Lucena,2021-08,6.0225978568288955E-5,2021-08-01T00:00:00
City of Bacolod,2021-08,5.285043141995909E-5,2021-08-01T00:00:00
City of Iloilo,2021-08,4.860935664172029E-5,2021-08-01T00:00:00
City of Cebu,2021-08,5.7300911439754694E-5,2021-08-01T00:00:00
City of Lapu-Lapu,2021-08,5.063680885278889E-5,2021-08-01T00:00:00
City of Mandaue,2021-08,5.987361483849026E-5,2021-08-01T00:00:00
City of Cagayan De Oro,2021-09,4.7936481991999775E-5,2021-09-01T00:00:00
City of Iligan,2021-09,4.788297740542783E-5,2021-09-01T00:00:00
City of Davao,2021-09,4.589781576936816E-5,2021-09-01T00:00:00
City of General Santos,2021-09,4.2121317065133065E-5,2021-09-01T00:00:00
City of Caloocan,2021-09,9.127561915339298E-5,2021-09-01T00:00:00
City of Makati,2021-09,1.0710947051212761E-4,2021-09-01T00:00:00
City of Malabon,2021-09,1.0003904059472705E-4,2021-09-01T00:00:00
City of Mandaluyong,2021-09,1.1156825183944219E-4,2021-09-01T00:00:00
City of Manila,2021-09,1.167977967225463E-4,2021-09-01T00:00:00
City of Marikina,2021-09,1.0096153949490137E-4,2021-09-01T00:00:00
City of Muntinlupa,2021-09,8.019284252920456E-5,2021-09-01T00:00:00
City of Navotas,2021-09,9.889557391491809E-5,2021-09-01T00:00:00
Pasay City,2021-09,1.074723735597056E-4,2021-09-01T00:00:00
City of Pasig,2021-09,1.0184784866499286E-4,2021-09-01T00:00:00
Quezon City,2021-09,1.0229992901025913E-4,2021-09-01T00:00:00
City of San Juan,2021-09,1.1625257825663031E-4,2021-09-01T00:00:00
City of Taguig,2021-09,9.443791448735023E-5,2021-09-01T00:00:00
City of Valenzuela,2021-09,9.52353021716326E-5,2021-09-01T00:00:00
City of Baguio,2021-09,5.811294822231208E-5,2021-09-01T00:00:00
City of Butuan,2021-09,4.470933828476505E-5,2021-09-01T00:00:00
City of Cotabato,2021-09,4.6501763750283964E-5,2021-09-01T00:00:00
City of Angeles,2021-09,6.528409125771019E-5,2021-09-01T00:00:00
City of Olongapo,2021-09,6.127538171920055E-5,2021-09-01T00:00:00
Ormoc City,2021-09,4.360571300753073E-5,2021-09-01T00:00:00
City of Tacloban,2021-09,4.162842959437671E-5,2021-09-01T00:00:00
City of Zamboanga,2021-09,4.025806743654707E-5,2021-09-01T00:00:00
City of Isabela,2021-09,4.330967555399946E-5,2021-09-01T00:00:00
Pateros,2021-09,9.641056777716794E-5,2021-09-01T00:00:00
City of Puerto Princesa,2021-09,4.289013003192933E-5,2021-09-01T00:00:00
City of Lucena,2021-09,5.239832663663616E-5,2021-09-01T00:00:00
City of Bacolod,2021-09,4.971020685111007E-5,2021-09-01T00:00:00
City of Iloilo,2021-09,5.159457525789351E-5,2021-09-01T00:00:00
City of Cebu,2021-09,5.0939231724384284E-5,2021-09-01T00:00:00
City of Lapu-Lapu,2021-09,5.1106002623967715E-5,2021-09-01T00:00:00
City of Mandaue,2021-09,5.402129631381712E-5,2021-09-01T00:00:00
City of Cagayan De Oro,2021-10,4.734620599097446E-5,2021-10-01T00:00:00
